"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene"
"NDUFAF4",0.162719828788688,0.461428087031396,0.383,0.462,1,0.406091370558376,6,0.445833333333333,11,"NDUFAF4"
"SPATA6",0.000800092373506281,0.461397816523908,0.186,0.271,1,0.375,4,0.819148936170213,9,"SPATA6"
"TRAPPC5",0.0236771478790888,0.461355338344334,0.751,0.883,1,0.41343669250646,5,0.508178844056707,11,"TRAPPC5"
"BDP1",0.00657067757129529,0.461340586377631,0.592,0.745,1,0.40327868852459,5,0.512588766946417,10,"BDP1"
"MTX3",0.00242481790756988,0.46047078308491,0.14,0.207,1,0.375,4,0.546511627906977,8,"MTX3"
"GSK3A",7.33580815560049e-10,0.460316404125476,0.231,0.403,1.94288879001079e-05,0.394957983193277,4,0.682198327359618,9,"GSK3A"
"VDR",0.0106561271351578,0.460134710144256,0.373,0.478,1,0.484375,4,0.501006036217304,11,"VDR"
"PCNXL2",0.604677771978821,0.460063521725327,0.097,0.107,1,0.54,4,0.364864864864865,10,"PCNXL2"
"NFKBIL1",3.55007275463073e-05,0.459987893685821,0.231,0.357,0.940236769063949,0.470588235294118,5,0.598382749326146,9,"NFKBIL1"
"RNF128",0.214387190323941,0.45991437016873,0.117,0.141,1,0.433333333333333,4,0.557823129251701,10,"RNF128"
"CES4A",0.341547583920817,0.459708637238703,0.12,0.107,1,0.725806451612903,4,0.423423423423423,6,"CES4A"
"RUSC2",6.55271286266842e-09,0.459333064169035,0.062,0.169,0.000173548600167773,0.5,4,0.653409090909091,9,"RUSC2"
"H2AFJ",0.00296451857739093,0.459110574850879,0.656,0.864,1,0.384615384615385,6,0.526726057906459,11,"H2AFJ"
"SEMA3E",0.88963142748287,0.459104254490336,0.103,0.105,1,0.641509433962264,5,0.383561643835616,9,"SEMA3E"
"XPO6",0.328656053703804,0.458962092191765,0.575,0.65,1,0.368243243243243,5,0.652849740932642,11,"XPO6"
"FRG1JP",3.45696018283638e-08,0.458929067960343,0.083,0.191,0.000915575904424214,0.627906976744186,5,0.707808564231738,9,"FRG1JP"
"KDM5A",0.451937669231301,0.458904420307558,0.629,0.713,1,0.444444444444444,6,0.554655870445344,11,"KDM5A"
"GALC",0.19908565786872,0.458511163178592,0.384,0.447,1,0.414141414141414,5,0.754574811625404,10,"GALC"
"ZNF217",0.568178820088497,0.458465675900848,0.542,0.612,1,0.372759856630824,5,0.556254917387884,9,"ZNF217"
"DCLK2",4.54040671774871e-07,0.458407559549633,0.037,0.111,0.0120252671919574,0.473684210526316,4,0.939393939393939,5,"DCLK2"
"RN7SL1",2.07645289947007e-05,0.458387765156016,0.252,0.408,0.549948550424648,0.515384615384615,4,0.640330188679245,10,"RN7SL1"
"FAM105A",5.81976786657278e-06,0.457836454114914,0.181,0.107,0.15413655194618,0.397849462365591,4,0.725225225225225,8,"FAM105A"
"ABTB1",7.92750250481939e-05,0.4577255334469,0.217,0.328,1,0.428571428571429,4,0.728340675477239,10,"ABTB1"
"TMEM55B",0.374642938725922,0.457609423472116,0.45,0.552,1,0.40948275862069,5,0.593205574912892,10,"TMEM55B"
"UTP14C",3.84678812735785e-07,0.457542664417641,0.266,0.399,0.0101882183553073,0.569343065693431,4,0.760240963855422,10,"UTP14C"
"STAG3L5P-PVRIG2P-PILRB",0.00331475101278597,0.45736933466553,0.163,0.239,1,0.404761904761905,5,0.564516129032258,10,"STAG3L5P-PVRIG2P-PILRB"
"CHAC2",0.239696659205543,0.457183649020741,0.103,0.088,1,0.60377358490566,4,0.333333333333333,8,"CHAC2"
"EZH1",0.618529493799853,0.456727092376603,0.2,0.221,1,0.427184466019417,4,0.553376906318083,10,"EZH1"
"USP39",0.0293547842320446,0.45632974788981,0.625,0.738,1,0.391304347826087,5,0.542726679712981,10,"USP39"
"EBLN3",0.297509250294254,0.455997276879343,0.431,0.445,1,0.468468468468468,5,0.505945945945946,10,"EBLN3"
"ANGEL1",0.303166790430528,0.455987247184377,0.151,0.175,1,0.41025641025641,5,0.702479338842975,10,"ANGEL1"
"TMEM261",0.0244803344502557,0.455953642352069,0.526,0.757,1,0.44280442804428,5,0.479338842975207,11,"TMEM261"
"ZNF513",5.88199831407756e-08,0.455616855427726,0.128,0.256,0.00155784725348344,0.393939393939394,4,0.663533834586466,10,"ZNF513"
"ZNF341",4.75215757314651e-05,0.455237565143477,0.064,0.132,1,0.515151515151515,4,0.642335766423358,8,"ZNF341"
"PHOSPHO2",0.0534078880881951,0.455199164042776,0.19,0.241,1,0.5,5,0.70059880239521,9,"PHOSPHO2"
"HEATR6",0.0673410486801072,0.455068415381508,0.136,0.177,1,0.528571428571429,4,0.471389645776567,9,"HEATR6"
"FBXL15",8.08111423900894e-05,0.454939333722291,0.443,0.647,1,0.368421052631579,6,0.588104089219331,11,"FBXL15"
"SETD1B",0.0721584616021849,0.45492941538952,0.431,0.412,1,0.337837837837838,5,0.411901983663944,10,"SETD1B"
"ZFP36",5.70224150518081e-32,0.454832434258967,0.909,0.917,1.51023866264714e-27,0.371794871794872,6,0.500262467191601,10,"ZFP36"
"TIFA",0.174294383001978,0.454537432894109,0.33,0.409,1,0.441176470588235,6,0.56301531213192,10,"TIFA"
"LOC101927100",0.00150706437872115,0.454191343012771,0.103,0.167,1,0.415094339622642,4,0.669540229885057,9,"LOC101927100"
"DHDDS",0.100214017790549,0.453586557029586,0.429,0.54,1,0.457013574660633,5,0.639358860195904,10,"DHDDS"
"EYA3",0.245153588244955,0.453095148998673,0.526,0.53,1,0.402214022140221,6,0.430517711171662,10,"EYA3"
"PDGFC",0.672884228154603,0.452870181483592,0.336,0.361,1,0.479768786127168,5,0.806924101198402,10,"PDGFC"
"OTUD7B",0.00490039848856841,0.452865603523361,0.334,0.439,1,0.366279069767442,5,0.657894736842105,9,"OTUD7B"
"SMG1P2",0.34389607142028,0.452685468698635,0.175,0.205,1,0.422222222222222,4,0.475294117647059,10,"SMG1P2"
"C11orf84",0.928754783646522,0.452594647944608,0.118,0.121,1,0.540983606557377,4,0.396825396825397,9,"C11orf84"
"GS1-124K5.11",0.603347628725018,0.452569697823469,0.579,0.643,1,0.456375838926175,6,0.542258788332087,10,"GS1-124K5.11"
"GNA14",0.060127742920725,0.452379102315875,0.175,0.222,1,0.433333333333333,5,0.738095238095238,10,"GNA14"
"ACADS",0.599795244144418,0.45197339329296,0.373,0.423,1,0.390625,6,0.562002275312856,9,"ACADS"
"EDRF1",0.0110953458898695,0.451891555046326,0.184,0.249,1,0.442105263157895,4,0.539651837524178,11,"EDRF1"
"MEN1",0.00920175541971898,0.451503617730653,0.35,0.447,1,0.366666666666667,4,0.668103448275862,11,"MEN1"
"PODXL",0.38872587191758,0.451063463542713,0.223,0.251,1,0.417391304347826,4,0.81957773512476,9,"PODXL"
"RRN3P3",1.5359341827394e-12,0.450922340315656,0.219,0.42,4.06792168298531e-08,0.486725663716814,4,0.619266055045872,9,"RRN3P3"
"HIVEP2",0.000359021025525838,0.450813479706373,0.227,0.331,1,0.358974358974359,4,0.713662790697674,9,"HIVEP2"
"MTERF4",0.123245340372446,0.450405666937688,0.383,0.449,1,0.365482233502538,5,0.623390557939914,11,"MTERF4"
"VWA8",1.0110605519269e-06,0.450303850582822,0.124,0.23,0.026777938717784,0.453125,4,0.716981132075472,8,"VWA8"
"HES4",1.9538018652039e-07,0.450293861435496,0.348,0.576,0.00517464423999254,0.502793296089385,6,0.621553884711779,11,"HES4"
"TFAP4",9.64301415624684e-18,0.450158157202403,0.105,0.023,2.55395229928198e-13,0.685185185185185,4,0.25,8,"TFAP4"
"GGT6",0.0117556450748362,0.449953453194551,0.326,0.413,1,0.601190476190476,5,0.825174825174825,6,"GGT6"
"PGLS",0.0320778922130227,0.449833608265322,0.683,0.79,1,0.400568181818182,6,0.5115712545676,10,"PGLS"
"ARL4D",1.33310369336511e-14,0.449747331016329,0.491,0.309,3.53072513187748e-10,0.505928853754941,5,0.682737169517885,11,"ARL4D"
"WBP4",0.00646691014083154,0.449653653444077,0.332,0.428,1,0.549707602339181,4,0.587640449438202,9,"WBP4"
"SVIL-AS1",1.68306744627573e-08,0.449636124291362,0.188,0.327,0.000445760413146128,0.381443298969072,4,0.547058823529412,10,"SVIL-AS1"
"HSPA2",0.469720633732294,0.449587915030294,0.363,0.401,1,0.470588235294118,5,0.663069544364508,9,"HSPA2"
"CENPL",0.143477085029614,0.449436800536597,0.161,0.193,1,0.433734939759036,4,0.543640897755611,8,"CENPL"
"BAP1",0.000333162095057367,0.44940842051765,0.336,0.45,1,0.38728323699422,5,0.695187165775401,10,"BAP1"
"FRAT1",8.79538480745196e-07,0.449327361896939,0.126,0.242,0.0232945766625365,0.446153846153846,4,0.914512922465209,7,"FRAT1"
"PHYKPL",0.0408509133231363,0.449287834458305,0.592,0.694,1,0.40655737704918,5,0.645183645183645,11,"PHYKPL"
"IMMP1L",0.00658311391392398,0.449236022291887,0.433,0.587,1,0.367713004484305,5,0.658196721311475,10,"IMMP1L"
"SNORD80",0.55249788232633,0.448957384244302,0.101,0.114,1,0.384615384615385,5,0.394067796610169,8,"SNORD80"
"RFX3",0.969666553426364,0.448699496257861,0.138,0.14,1,0.492957746478873,4,0.601374570446735,8,"RFX3"
"OSGEPL1",0.0242281443240643,0.448682172305898,0.202,0.26,1,0.509615384615385,4,0.624768946395564,10,"OSGEPL1"
"CNOT1",0.274591844270837,0.448665817362802,0.713,0.756,1,0.365122615803815,6,0.536895674300254,10,"CNOT1"
"ADPRHL1",0.04389611852255,0.448244608446375,0.091,0.126,1,0.51063829787234,4,0.727969348659004,9,"ADPRHL1"
"PORCN",0.000153572245682439,0.448177736057948,0.165,0.106,1,0.294117647058824,6,0.443438914027149,10,"PORCN"
"MAGIX",0.000110277822812179,0.448039776897651,0.342,0.49,1,0.335227272727273,4,0.769381746810599,10,"MAGIX"
"SNTB2",0.0567328443912891,0.448022869642787,0.528,0.64,1,0.466911764705882,5,0.572610985703537,10,"SNTB2"
"HLA-DQB1",4.57728975498128e-25,0.44798033439183,0.816,0.617,1.21229519160679e-20,0.383333333333333,5,0.42244738893219,11,"HLA-DQB1"
"ARL2BP",0.774333157021502,0.447854812337619,0.623,0.711,1,0.392523364485981,5,0.492213947190251,10,"ARL2BP"
"SBF1",3.86270525901873e-11,0.447760307896268,0.233,0.42,1.02303748785111e-06,0.516666666666667,5,0.782110091743119,9,"SBF1"
"SLC45A4",0.00683151555985355,0.447739724380996,0.239,0.311,1,0.373983739837398,5,0.738390092879257,10,"SLC45A4"
"MED13",0.134002661683503,0.447621572203937,0.561,0.648,1,0.44636678200692,4,0.453600593912398,10,"MED13"
"VPS4A",0.958389801594823,0.447556209259426,0.678,0.789,1,0.383954154727794,6,0.550335570469799,10,"VPS4A"
"MRPS18B",0.000143253198342707,0.447476969976601,0.827,0.884,1,0.368544600938967,6,0.519324986390855,10,"MRPS18B"
"SOS2",6.52518367953156e-05,0.447410491496841,0.386,0.538,1,0.346733668341709,5,0.673231871083259,9,"SOS2"
"ADCK1",0.783001451618483,0.447317209838664,0.103,0.108,1,0.452830188679245,4,0.448888888888889,7,"ADCK1"
"CRTC2",0.228388242523271,0.446864265591453,0.396,0.476,1,0.372549019607843,6,0.684529828109201,8,"CRTC2"
"TSHZ1",0.924372713325338,0.446519580341138,0.136,0.141,1,0.571428571428571,4,0.569965870307167,9,"TSHZ1"
"ARFGEF2",0.985306203536825,0.446286089081934,0.629,0.742,1,0.373456790123457,6,0.587929915639195,11,"ARFGEF2"
"PCAT6",6.28929848062944e-11,0.446262483524399,0.252,0.457,1.66572070259471e-06,0.361538461538462,5,0.874736842105263,11,"PCAT6"
"IRF1",0.00182044703182915,0.446210187567679,0.858,0.903,1,0.395927601809955,6,0.510127931769723,10,"IRF1"
"HSP90AB1",7.0237883369477e-33,0.445847155441273,0.992,0.996,1.8602503410406e-28,0.365949119373777,6,0.465925567907202,11,"HSP90AB1"
"RGS3",0.95861110432648,0.445192186203472,0.206,0.212,1,0.405660377358491,6,0.337868480725624,10,"RGS3"
"ZSWIM6",8.10666102496184e-13,0.445002598315544,0.196,0.388,2.14704917246114e-08,0.455445544554455,4,0.45409429280397,10,"ZSWIM6"
"RHOU",0.0112992102721316,0.444736856022743,0.315,0.396,1,0.401234567901235,5,0.850546780072904,9,"RHOU"
"TNKS2",0.000178592851357998,0.444673683263745,0.489,0.628,1,0.412698412698413,5,0.559724349157734,10,"TNKS2"
"FBP1",4.09775820797827e-10,0.44434422529948,0.724,0.629,1.08529126138304e-05,0.372654155495979,5,0.701070336391437,10,"FBP1"
"ZNF841",0.00171215173626492,0.444182653768031,0.148,0.218,1,0.447368421052632,5,0.544052863436123,10,"ZNF841"
"OPLAH",0.892212217635287,0.44370132345932,0.134,0.139,1,0.391304347826087,4,0.506944444444444,9,"OPLAH"
"TRMT12",0.0492526531714749,0.443640940973342,0.138,0.181,1,0.394366197183099,5,0.56763925729443,8,"TRMT12"
"FNIP1",0.0218165100505189,0.443535181294315,0.586,0.758,1,0.420529801324503,6,0.514285714285714,10,"FNIP1"
"TTC5",0.0716115037474518,0.443449393720167,0.212,0.264,1,0.412844036697248,4,0.523722627737226,10,"TTC5"
"SECISBP2L",0.238817443328094,0.443288195420698,0.602,0.618,1,0.451612903225806,5,0.701945525291829,10,"SECISBP2L"
"ANKHD1",2.51141932232912e-07,0.443077553364422,0.346,0.529,0.00665149407518867,0.348314606741573,5,0.696363636363636,10,"ANKHD1"
"GBP7",0.000125011422259059,0.44288992749601,0.161,0.26,1,0.457831325301205,4,0.920517560073937,6,"GBP7"
"FAM157A",0.0128289860322628,0.442615513432135,0.064,0.102,1,0.333333333333333,5,0.4739336492891,8,"FAM157A"
"CXCL3",0.000705042274264974,0.442523212563692,0.287,0.423,1,0.5,5,0.629545454545455,9,"CXCL3"
"GPCPD1",0.435174211132959,0.442480586117033,0.468,0.529,1,0.443983402489627,5,0.495905368516833,9,"GPCPD1"
"MKL1",9.60954780142956e-17,0.442467941866265,0.28,0.537,2.54508873520862e-12,0.388888888888889,5,0.734529147982063,9,"MKL1"
"SAC3D1",7.66705529279969e-12,0.442360257257519,0.235,0.441,2.030619594298e-07,0.421487603305785,5,0.649563318777293,10,"SAC3D1"
"MED1",0.0355403992821045,0.442342513057393,0.417,0.5,1,0.437209302325581,6,0.561538461538462,10,"MED1"
"ARHGEF7",0.000669686573263692,0.442271197636788,0.388,0.503,1,0.475,5,0.616634799235182,10,"ARHGEF7"
"TMCO4",2.78961384769404e-08,0.442096406672407,0.351,0.545,0.000738829227561766,0.430939226519337,6,0.642226148409894,11,"TMCO4"
"NDUFB1",1.4662624077848e-08,0.442093640142871,0.862,0.941,0.000388339598701805,0.398648648648649,6,0.489002557544757,11,"NDUFB1"
"GTF2IRD1",0.00659694815592702,0.442089045359057,0.254,0.342,1,0.435114503816794,5,0.572433192686357,9,"GTF2IRD1"
"PIGK",0.446591126926326,0.441844153744826,0.305,0.298,1,0.490445859872611,4,0.541195476575121,10,"PIGK"
"DENND5A",0.369418890304227,0.441831787048536,0.398,0.418,1,0.360975609756098,6,0.412442396313364,11,"DENND5A"
"C6orf226",0.0444957279823633,0.441723118353276,0.241,0.32,1,0.443548387096774,5,0.649096385542169,10,"C6orf226"
"NAGPA",0.00121228833596703,0.441519136164717,0.196,0.284,1,0.465346534653465,4,0.603389830508475,10,"NAGPA"
"TRAM2",0.779051138312391,0.441430019292856,0.15,0.157,1,0.454545454545455,5,0.579754601226994,10,"TRAM2"
"PIGL",0.616394949519122,0.44133978932375,0.14,0.136,1,0.541666666666667,4,0.322695035460993,10,"PIGL"
"ZNF738",0.0265877373595709,0.441313242142407,0.297,0.354,1,0.457516339869281,4,0.858695652173913,9,"ZNF738"
"GABARAP",3.60974633034979e-15,0.441190156775538,0.909,0.952,9.56041315593143e-11,0.363247863247863,6,0.486609398686205,11,"GABARAP"
"ANXA5",3.96716936176878e-15,0.440540570268448,0.872,0.794,1.05070480546446e-10,0.378619153674833,6,0.372953305033354,11,"ANXA5"
"KIAA1467",0.000511544331179228,0.440127296215205,0.249,0.184,1,0.5,5,0.492146596858639,11,"KIAA1467"
"MFN2",0.0251491967646722,0.440063261815566,0.445,0.558,1,0.454148471615721,5,0.544827586206897,11,"MFN2"
"ZSCAN2",0.00711384615917701,0.439813519352393,0.107,0.156,1,0.436363636363636,4,0.769230769230769,8,"ZSCAN2"
"BTC",9.84671858890485e-05,0.439661410870421,0.252,0.391,1,0.415384615384615,5,0.653940886699507,9,"BTC"
"METTL17",0.000963473684947633,0.43938214990209,0.392,0.51,1,0.396039603960396,5,0.555660377358491,11,"METTL17"
"SOX9",0.000130931447336654,0.439371181849088,0.464,0.618,1,0.539748953974895,6,0.586770428015564,10,"SOX9"
"NCOA5",0.153990215549005,0.439106135269832,0.332,0.38,1,0.409356725146199,5,0.602027883396705,10,"NCOA5"
"ZNF584",0.634465776809792,0.43891002180912,0.095,0.103,1,0.469387755102041,5,0.542056074766355,9,"ZNF584"
"RPL21",0.271593392055775,0.438879806345526,0.94,0.991,1,0.351239669421488,6,0.468446601941748,11,"RPL21"
"PDK4",0.992867964041258,0.438816846475806,0.202,0.206,1,0.394230769230769,4,0.703962703962704,8,"PDK4"
"SPATC1L",0.120984247866492,0.438775795854131,0.188,0.242,1,0.505154639175258,4,0.48804780876494,9,"SPATC1L"
"SIX4",0.000676594138565208,0.438724017691315,0.169,0.25,1,0.35632183908046,5,0.667307692307692,10,"SIX4"
"CENPC",0.472896608121486,0.438629650058747,0.398,0.448,1,0.4,5,0.524167561761547,10,"CENPC"
"ING4",0.00880922650371602,0.438556314340782,0.363,0.483,1,0.331550802139037,6,0.687936191425723,10,"ING4"
"SRSF10",0.664003376200168,0.438436211028059,0.827,0.872,1,0.373239436619718,6,0.506622516556291,11,"SRSF10"
"SMAP2",0.217740222914197,0.438204007259836,0.381,0.443,1,0.423469387755102,5,0.63300760043431,10,"SMAP2"
"LOC643072",0.0104456186553302,0.438090671616364,0.107,0.157,1,0.472727272727273,4,0.782874617737003,9,"LOC643072"
"RNU4ATAC",6.89759498251309e-26,0.437595861431583,0.124,0.021,1.82682803111859e-21,0.484375,5,0.340909090909091,8,"RNU4ATAC"
"CYB5R1",0.000193595023892873,0.437543116412585,0.701,0.735,1,0.401662049861496,5,0.573673870333988,11,"CYB5R1"
"KIAA1143",1.82307202277918e-05,0.437505522733201,0.464,0.632,0.482840625233066,0.426778242677824,5,0.644325971058644,11,"KIAA1143"
"KIF1B",0.317176351026871,0.437166328958284,0.604,0.707,1,0.369774919614148,5,0.507482993197279,10,"KIF1B"
"HAUS8",0.00401362057561317,0.437166252296541,0.155,0.11,1,0.5,4,0.471615720524017,8,"HAUS8"
"CRNKL1",0.855751171996021,0.437038370134333,0.375,0.382,1,0.455958549222798,5,0.559899117276166,10,"CRNKL1"
"BLOC1S6",0.000151760796925527,0.436765942052648,0.417,0.56,1,0.427906976744186,6,0.5446735395189,10,"BLOC1S6"
"HAUS6",0.303458917897972,0.436656264545642,0.165,0.196,1,0.411764705882353,6,0.46078431372549,9,"HAUS6"
"RBL1",0.256749588575603,0.436519253724282,0.118,0.103,1,0.459016393442623,4,0.483720930232558,10,"RBL1"
"RXRA",0.0177765461744405,0.436500418333734,0.435,0.546,1,0.352678571428571,5,0.590828924162258,10,"RXRA"
"RPP21",0.51322408908133,0.436276847239768,0.59,0.776,1,0.417763157894737,5,0.504029758214507,10,"RPP21"
"GAB1",2.09019226651599e-06,0.436097531126664,0.233,0.367,0.0553587421786761,0.4,5,0.648293963254593,9,"GAB1"
"ZNF281",0.833036139988668,0.43606768054411,0.645,0.726,1,0.397590361445783,5,0.578528827037773,11,"ZNF281"
"ZNF446",0.696926202084395,0.43600423101413,0.175,0.192,1,0.411111111111111,6,0.439698492462312,10,"ZNF446"
"ING1",0.0160858682300077,0.435439790429809,0.439,0.425,1,0.460176991150442,4,0.485843714609287,10,"ING1"
"IPO9",0.973219540061792,0.435289503999528,0.538,0.583,1,0.353790613718412,5,0.608085808580858,10,"IPO9"
"CLDN11",2.27361347805887e-37,0.435023449693563,0.214,0.045,6.02166529663891e-33,0.681818181818182,4,0.225806451612903,9,"CLDN11"
"RAB3D",0.00715795814576605,0.434670593147918,0.419,0.367,1,0.402777777777778,5,0.600262123197903,11,"RAB3D"
"MRM1",0.000269811597726555,0.434197262408223,0.138,0.223,1,0.661971830985915,4,0.599137931034483,10,"MRM1"
"ZNF524",7.83894493467715e-10,0.434165959255873,0.245,0.445,2.07614456594924e-05,0.412698412698413,4,0.598918918918919,10,"ZNF524"
"UBE2Q1",0.0978410082413101,0.434047799612951,0.487,0.58,1,0.346613545816733,5,0.675787728026534,11,"UBE2Q1"
"CES2",0.805814760963853,0.433931805867251,0.452,0.493,1,0.407725321888412,5,0.56390243902439,11,"CES2"
"POP1",0.0557489528074538,0.433738296417668,0.109,0.145,1,0.392857142857143,4,0.408637873754153,8,"POP1"
"NUCB1",2.72129434051124e-09,0.43325862989096,0.827,0.883,7.20734806084403e-05,0.380281690140845,6,0.477929155313352,11,"NUCB1"
"TRIM13",0.143474942712904,0.433239504514853,0.561,0.644,1,0.477508650519031,6,0.60762331838565,10,"TRIM13"
"PKN2",0.745112983652875,0.432952399504405,0.586,0.638,1,0.423841059602649,6,0.569056603773585,11,"PKN2"
"ASRGL1",6.99503500170335e-17,0.432899238942253,0.351,0.185,1.85263502020113e-12,0.585635359116022,5,0.314285714285714,10,"ASRGL1"
"PDXK",0.0311236121813699,0.432854542448266,0.843,0.92,1,0.384792626728111,6,0.500261643118786,11,"PDXK"
"CLUAP1",0.525209407437991,0.432744147306197,0.536,0.603,1,0.373188405797101,6,0.556709265175719,10,"CLUAP1"
"ZBTB7C",0.101150725094254,0.432655622026484,0.153,0.192,1,0.493670886075949,4,0.756281407035176,10,"ZBTB7C"
"ZNF326",0.0633798309239377,0.43260522001239,0.48,0.489,1,0.477732793522267,5,0.405113077679449,10,"ZNF326"
"WHAMMP1",0.00469148396814822,0.432504648872928,0.099,0.154,1,0.352941176470588,5,0.440625,9,"WHAMMP1"
"SF3B5",0.0157048379717601,0.432501467720359,0.763,0.897,1,0.422391857506361,5,0.512600536193029,11,"SF3B5"
"NSUN5P1",0.366101669554307,0.431435024672816,0.414,0.473,1,0.417840375586854,5,0.661914460285132,10,"NSUN5P1"
"PPP1R15B",0.784512177887974,0.431388351206197,0.608,0.685,1,0.421725239616613,5,0.617275280898876,10,"PPP1R15B"
"YY1",0.0491526035418085,0.431305456673718,0.753,0.833,1,0.404639175257732,6,0.509532062391681,10,"YY1"
"ZNF461",0.323137942980791,0.43125266994554,0.111,0.098,1,0.596491228070175,5,0.630541871921182,9,"ZNF461"
"ZNF2",0.162957743932525,0.431205430952174,0.198,0.244,1,0.480392156862745,4,0.641025641025641,10,"ZNF2"
"GDI1",0.363946913000357,0.431165251943562,0.561,0.656,1,0.411764705882353,6,0.621700879765396,11,"GDI1"
"SUN1",0.771544435029685,0.431146845635671,0.697,0.746,1,0.373259052924791,5,0.596129032258064,10,"SUN1"
"UBR1",0.0554422645004785,0.431096728149482,0.398,0.47,1,0.375609756097561,5,0.664278403275333,10,"UBR1"
"PPP2R3A",0.0300768221206709,0.4309756572764,0.435,0.517,1,0.388392857142857,4,0.602790697674419,10,"PPP2R3A"
"MED11",0.0103897091093129,0.430962410934143,0.439,0.589,1,0.384955752212389,5,0.662305805396566,10,"MED11"
"MAOA",0.927490911695069,0.430363037359466,0.524,0.569,1,0.407407407407407,5,0.454775993237532,10,"MAOA"
