"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene"
"DHRS13",4.96486690640622e-33,-0.341574877584104,0.155,0.473,1.31494500016169e-28,0.6,4,0.69857433808554,10,"DHRS13"
"ARFIP1",3.58398966355888e-28,-0.341339878836133,0.334,0.627,9.49219662393568e-24,0.36046511627907,5,0.650805832693784,10,"ARFIP1"
"MRPL13",7.16235131304124e-27,-0.341253457699653,0.629,0.883,1.89694874525897e-22,0.385802469135802,6,0.513086150490731,11,"MRPL13"
"EIF4H",5.1534675565563e-23,-0.341226434705316,0.808,0.926,1.36489588235394e-18,0.389423076923077,6,0.498181818181818,11,"EIF4H"
"HMGXB4",1.59050004507124e-27,-0.341119908911832,0.318,0.641,4.21243936937117e-23,0.445121951219512,5,0.644894894894895,10,"HMGXB4"
"C9orf69",1.66537812231989e-38,-0.341119260010833,0.194,0.544,4.41075395696423e-34,0.43,5,0.747787610619469,10,"C9orf69"
"HNRNPA1",3.10270283271048e-17,-0.340252950717615,0.911,0.987,8.2175084524337e-13,0.377398720682303,6,0.46855192588981,11,"HNRNPA1"
"LOC728730",8.37616988615666e-38,-0.340074687626159,0.206,0.547,2.21842859434859e-33,0.424528301886792,5,0.767605633802817,9,"LOC728730"
"CCDC137",1.29236179504632e-25,-0.33976222505234,0.421,0.727,3.42282021418019e-21,0.36405529953917,6,0.57682119205298,10,"CCDC137"
"ABCC5",0.0126989781429081,-0.339709104710284,0.301,0.349,1,0.393548387096774,5,0.736551724137931,10,"ABCC5"
"TMEM184A",1.06750390605504e-34,-0.339605388036301,0.169,0.497,2.82728409518677e-30,0.64367816091954,4,0.691860465116279,9,"TMEM184A"
"SERTAD3",3.50399792204778e-24,-0.33951984668636,0.456,0.76,9.28033849654356e-20,0.374468085106383,5,0.561392405063291,10,"SERTAD3"
"ADAM17",2.26420069619343e-48,-0.339468423583475,0.579,0.903,5.99673554386829e-44,0.402684563758389,6,0.493603411513859,10,"ADAM17"
"TOLLIP",4.25879807687218e-18,-0.339451799500583,0.41,0.662,1.1279426706596e-13,0.322274881516588,5,0.389090909090909,10,"TOLLIP"
"SHKBP1",4.29001974539178e-29,-0.339349783396405,0.447,0.76,1.13621172956701e-24,0.408695652173913,5,0.55379746835443,11,"SHKBP1"
"TRIM59",4.64485325375873e-10,-0.339330030993093,0.247,0.406,1.230189384258e-05,0.543307086614173,5,0.415183867141163,10,"TRIM59"
"FRAT2",2.46043694400722e-21,-0.339011114754393,0.262,0.514,6.51646724620312e-17,0.459259259259259,4,0.739008419083255,8,"FRAT2"
"ZNF574",7.42897334282969e-28,-0.338359920248786,0.229,0.526,1.96756358984844e-23,0.38135593220339,4,0.604395604395604,11,"ZNF574"
"DIEXF",2.92236586235938e-21,-0.338160024455854,0.254,0.497,7.73988598645881e-17,0.381679389312977,5,0.682478218780252,11,"DIEXF"
"PANK3",2.26820318682763e-10,-0.337962954491267,0.159,0.302,6.00733614031298e-06,0.414634146341463,4,0.542993630573248,10,"PANK3"
"HTATSF1",1.55659032748187e-17,-0.337303745908781,0.649,0.797,4.12262948233574e-13,0.362275449101796,5,0.57548309178744,10,"HTATSF1"
"ACTN4",5.87568300375863e-21,-0.336819465160359,0.903,0.972,1.55617464354547e-16,0.378494623655914,6,0.473762376237624,11,"ACTN4"
"CD3EAP",0.000703946876509467,-0.336775482659028,0.227,0.303,1,0.444444444444444,5,0.401587301587302,10,"CD3EAP"
"SNAP29",1.79983215647003e-26,-0.336639075673823,0.421,0.686,4.76685546641088e-22,0.456221198156682,5,0.655438596491228,11,"SNAP29"
"SYTL1",2.69699032015601e-17,-0.33661269625189,0.383,0.628,7.14297886293319e-13,0.375634517766497,5,0.423754789272031,10,"SYTL1"
"TMEM53",1.21984891836591e-23,-0.336446606936372,0.307,0.58,3.23076986029212e-19,0.430379746835443,5,0.754560530679934,10,"TMEM53"
"ALG9",7.28207678442725e-08,-0.336202701965124,0.254,0.374,0.00192865803635556,0.351145038167939,5,0.631917631917632,10,"ALG9"
"IPO11",1.618703952306e-07,-0.336179658828705,0.062,0.15,0.00428713741768244,0.4375,3,0.724358974358974,8,"IPO11"
"AZIN1-AS1",6.55169498724538e-26,-0.336047762516451,0.099,0.354,1.73521641737194e-21,0.490196078431373,3,0.8125,9,"AZIN1-AS1"
"EPS8",2.96094506062499e-19,-0.33577324818924,0.641,0.833,7.84206299306529e-15,0.509090909090909,6,0.551126516464471,10,"EPS8"
"CNOT6",7.97779963104346e-18,-0.335772319240011,0.336,0.564,2.11292023228186e-13,0.450867052023121,5,0.621690862510675,10,"CNOT6"
"ETV4",4.73784745942069e-07,-0.335655370482391,0.039,0.113,0.0125481889962757,0.3,4,0.502127659574468,7,"ETV4"
"PRRG1",1.06822389703283e-21,-0.33549273691809,0.105,0.321,2.82919099129145e-17,0.407407407407407,4,0.823353293413174,8,"PRRG1"
"RANBP1",2.07100109409371e-22,-0.33503645902818,0.701,0.896,5.48504639770719e-18,0.412742382271468,6,0.512889366272825,10,"RANBP1"
"LOC100272216",2.47109441705658e-15,-0.335000388587004,0.033,0.171,6.54469356357434e-11,0.411764705882353,4,0.817415730337079,7,"LOC100272216"
"FGFR1OP",4.07378424167804e-15,-0.334593955017583,0.219,0.414,1.07894175640843e-10,0.495575221238938,5,0.609756097560976,10,"FGFR1OP"
"MRPL17",3.37048901464798e-18,-0.33441243329313,0.528,0.794,8.92674015529517e-14,0.389705882352941,6,0.484242424242424,11,"MRPL17"
"TRAF3",1.1320438266903e-22,-0.334233870585035,0.239,0.503,2.99821807498927e-18,0.414634146341463,4,0.688336520076482,10,"TRAF3"
"MDH1",3.47879504091317e-21,-0.334104450524028,0.654,0.882,9.21358866585854e-17,0.403560830860534,5,0.515002727768685,11,"MDH1"
"CLSTN1",8.26542218240351e-33,-0.333609853924179,0.596,0.873,2.18909706500957e-28,0.387622149837134,6,0.514884233737597,11,"CLSTN1"
"LOC101928891",8.82666950524445e-18,-0.332955373980566,0.014,0.157,2.33774341846399e-13,0.571428571428571,2,0.803680981595092,7,"LOC101928891"
"EAF1",4.74453784733109e-19,-0.332723403445899,0.276,0.528,1.25659084886564e-14,0.464788732394366,6,0.616575591985428,11,"EAF1"
"HPS4",2.52818302944263e-18,-0.332277844722049,0.186,0.405,6.69589275347882e-14,0.395833333333333,5,0.757719714964371,9,"HPS4"
"NAA15",2.38002070422933e-27,-0.331739029830183,0.45,0.728,6.30348483515138e-23,0.357758620689655,6,0.51984126984127,11,"NAA15"
"SCO1",8.62154185673813e-16,-0.331558400972859,0.235,0.448,2.28341536075709e-11,0.454545454545455,4,0.581720430107527,10,"SCO1"
"SYNJ2BP",1.63361050521526e-21,-0.331256136519805,0.623,0.802,4.32661742306263e-17,0.386292834890966,6,0.568086382723455,11,"SYNJ2BP"
"ZNF138",2.44655227569245e-13,-0.331058869425735,0.283,0.465,6.47969370217146e-09,0.404109589041096,4,0.744570837642192,10,"ZNF138"
"TCF25",2.40657940604306e-15,-0.330906493585234,0.819,0.876,6.37382555690505e-11,0.400473933649289,6,0.526373626373626,10,"TCF25"
"LOC440434",5.72290373603939e-24,-0.330732575354411,0.169,0.427,1.51571105449003e-19,0.35632183908046,6,0.547297297297297,10,"LOC440434"
"WEE1",2.04228116205117e-08,-0.330678080260694,0.379,0.529,0.000540898165769254,0.353846153846154,6,0.437670609645132,10,"WEE1"
"TMEM234",1.81413655873494e-25,-0.330545860613808,0.148,0.419,4.8047406758095e-21,0.578947368421053,4,0.617680826636051,10,"TMEM234"
"FBXO22",3.25592205492758e-31,-0.330402306934213,0.26,0.59,8.62330956247571e-27,0.373134328358209,6,0.582857142857143,9,"FBXO22"
"XRCC3",3.29498991098378e-07,-0.329715814519567,0.058,0.146,0.00872678077924055,0.433333333333333,3,0.529605263157895,8,"XRCC3"
"EXOSC1",2.12965262240873e-26,-0.32949401373432,0.41,0.737,5.64038497044952e-22,0.355450236966825,5,0.528067885117493,10,"EXOSC1"
"LINC01278",1.53320486737651e-18,-0.329370298971841,0.258,0.479,4.06069309124669e-14,0.368421052631579,5,0.75678391959799,10,"LINC01278"
"GNPNAT1",1.14579753809265e-19,-0.329296919576129,0.334,0.595,3.03464477963838e-15,0.412790697674419,5,0.632686084142395,9,"GNPNAT1"
"C22orf29",3.24053593542737e-15,-0.32917025786803,0.35,0.55,8.58255942497939e-11,0.344444444444444,6,0.725284339457568,10,"C22orf29"
"CTPS2",1.00888036924018e-19,-0.329007466226081,0.258,0.482,2.67201965793263e-15,0.503759398496241,5,0.771457085828343,10,"CTPS2"
"TOR3A",6.8241134009889e-30,-0.328852201719126,0.468,0.753,1.80736643425191e-25,0.348547717842324,6,0.592071611253197,10,"TOR3A"
"CFLAR-AS1",7.35254821850175e-09,-0.328737809176057,0.062,0.165,0.000194732239567019,0.4375,5,0.338192419825073,9,"CFLAR-AS1"
"RPS3A",3.7452649140345e-24,-0.328737531141767,0.969,0.993,9.91933412482036e-20,0.360721442885772,6,0.467765390208434,11,"RPS3A"
"EFTUD1",1.55013793791893e-15,-0.328512114492061,0.151,0.333,4.10554032857827e-11,0.384615384615385,4,0.733044733044733,10,"EFTUD1"
"MYL5",0.000421905239256699,-0.328500246968373,0.05,0.102,1,0.423076923076923,4,0.339622641509434,8,"MYL5"
"ABHD3",1.81497391654993e-17,-0.328474396998335,0.441,0.671,4.80695841798248e-13,0.475770925110132,6,0.625538020086083,11,"ABHD3"
"PSMA3",6.41906682114336e-20,-0.328133994754206,0.872,0.966,1.70008984757982e-15,0.369710467706013,6,0.476593625498008,11,"PSMA3"
"STT3B",8.75682112146428e-13,-0.328060978893752,0.565,0.693,2.31924407401981e-08,0.388316151202749,5,0.653472222222222,11,"STT3B"
"NDRG2",5.28717001523667e-10,-0.327762898586327,0.274,0.429,1.40030697853543e-05,0.475177304964539,5,0.772421524663677,9,"NDRG2"
"SORT1",1.35994827358563e-07,-0.327607896925608,0.509,0.595,0.00360182300259153,0.33206106870229,5,0.738075990299111,11,"SORT1"
"RPL9",1.55328407039368e-10,-0.327578953431746,0.969,0.984,4.11387286043765e-06,0.3687374749499,6,0.471882640586797,11,"RPL9"
"NME4",6.59636497964204e-32,-0.326895418869069,0.52,0.842,1.74704726485819e-27,0.350746268656716,6,0.547169811320755,11,"NME4"
"SS18L2",1.97044264151374e-24,-0.326804808097105,0.348,0.653,5.21871733604914e-20,0.486033519553073,5,0.520265291083272,11,"SS18L2"
"ANP32B",8.1983181109095e-19,-0.326679781467289,0.744,0.931,2.17132455167438e-14,0.399477806788512,6,0.489658738366081,11,"ANP32B"
"C14orf28",1.92455844658569e-06,-0.326643077903434,0.072,0.153,0.050971930457822,0.432432432432432,4,0.785488958990536,9,"C14orf28"
"HPS1",2.51287094517899e-36,-0.326507741237581,0.429,0.744,6.65533869830655e-32,0.380090497737557,6,0.605177993527508,10,"HPS1"
"DNAH5",1.04821746242756e-21,-0.325977653846711,0.146,0.384,2.7762039492394e-17,0.48,5,0.736842105263158,9,"DNAH5"
"TANK",1.93208978406629e-24,-0.325919352117939,0.52,0.766,5.11713979309958e-20,0.462686567164179,5,0.570979899497487,11,"TANK"
"WDR5B",6.32609275812984e-13,-0.325898244408863,0.151,0.324,1.67546566699069e-08,0.41025641025641,4,0.757800891530461,10,"WDR5B"
"DNAJB14",2.67915260205707e-28,-0.325831083393778,0.313,0.61,7.09573566654816e-24,0.397515527950311,6,0.580899763220205,11,"DNAJB14"
"MYOF",4.60927896613784e-31,-0.325793374089793,0.61,0.871,1.22076753418161e-26,0.35031847133758,6,0.505251520176893,9,"MYOF"
"TMEM182",4.09332578257312e-11,-0.325758290899087,0.109,0.249,1.08411733351449e-06,0.5,4,0.822393822393822,10,"TMEM182"
"GBE1",9.75236262187258e-05,-0.325395032540148,0.153,0.233,1,0.329113924050633,6,0.497933884297521,11,"GBE1"
"MCM7",6.38332765629687e-10,-0.325284759255216,0.396,0.568,1.69062432977023e-05,0.411764705882353,6,0.532203389830509,10,"MCM7"
"HERC4",8.01689035318874e-33,-0.325272265632184,0.249,0.564,2.12327341004204e-28,0.515625,5,0.542662116040956,10,"HERC4"
"TMEM115",1.09823733669344e-21,-0.325249430051244,0.336,0.605,2.90868158623258e-17,0.445086705202312,4,0.641494435612083,10,"TMEM115"
"SRRD",4.46920162496253e-17,-0.325221814806374,0.161,0.372,1.18366805037133e-12,0.530120481927711,4,0.671410090556274,9,"SRRD"
"RABL2B",3.39619590488107e-28,-0.324569537573993,0.225,0.528,8.99482485407751e-24,0.405172413793103,5,0.674567000911577,10,"RABL2B"
"PTPN6",2.29061264233789e-18,-0.324539991948583,0.359,0.596,6.06668758323191e-14,0.405405405405405,5,0.659127625201939,10,"PTPN6"
"CEBPG",1.38468106647138e-52,-0.324497857553024,0.425,0.826,3.66732780454945e-48,0.45662100456621,6,0.542540792540793,10,"CEBPG"
"KIF21A",1.35893390915493e-27,-0.323934180506175,0.285,0.583,3.59913645839683e-23,0.45578231292517,5,0.543352601156069,10,"KIF21A"
"SEMA3B",4.93937790326135e-16,-0.323733063032665,0.291,0.487,1.30819423767877e-11,0.6,5,0.789733464955578,8,"SEMA3B"
"ZBED1",1.08212397527895e-28,-0.323626034487853,0.258,0.551,2.86600534852631e-24,0.413533834586466,6,0.665502183406114,10,"ZBED1"
"P4HA2",4.15333319996546e-14,-0.323566468781936,0.491,0.688,1.10001029801085e-09,0.395256916996047,6,0.60111966410077,11,"P4HA2"
"GOSR2",2.18643671987895e-20,-0.323212283761739,0.386,0.646,5.79077765259939e-16,0.462311557788945,5,0.578241430700447,11,"GOSR2"
"DYNLL1",3.72504268395767e-34,-0.32319604360227,0.901,0.979,9.86577554846188e-30,0.390086206896552,6,0.472468043264503,11,"DYNLL1"
"TBC1D9",2.03229454491679e-26,-0.323004875713953,0.192,0.477,5.38253210221211e-22,0.383838383838384,5,0.782038345105954,8,"TBC1D9"
"PHLDB3",7.46231412733404e-10,-0.322779692065188,0.117,0.246,1.97639389662442e-05,0.45,4,0.607421875,7,"PHLDB3"
"NUAK1",7.36792809083624e-08,-0.322427372620171,0.056,0.147,0.00195139575485798,0.413793103448276,4,0.715686274509804,9,"NUAK1"
"FA2H",6.69397111777316e-36,-0.322291442463032,0.202,0.516,1.77289825054222e-31,0.576923076923077,5,0.87138863000932,9,"FA2H"
"MTERF3",1.30098599413411e-13,-0.322144841264045,0.276,0.473,3.44566140546419e-09,0.366197183098592,6,0.542217700915565,10,"MTERF3"
"ELF1",2.33716560485476e-36,-0.321907998030463,0.429,0.765,6.18998310445782e-32,0.447963800904977,6,0.563522012578616,10,"ELF1"
"CKAP4",6.19770402295339e-34,-0.321831472192515,0.561,0.846,1.64146191047921e-29,0.394463667820069,6,0.536405005688282,11,"CKAP4"
"TOMM34",3.77535488303362e-13,-0.321773735342424,0.322,0.521,9.99902740771454e-09,0.367469879518072,6,0.478301015697138,11,"TOMM34"
"SLCO3A1",7.56228907716919e-19,-0.32160473102828,0.505,0.717,2.00287226208826e-14,0.434615384615385,6,0.605369127516779,10,"SLCO3A1"
"MOCS3",3.90479093019511e-24,-0.321425784626252,0.122,0.357,1.03418387786217e-19,0.333333333333333,4,0.710242587601078,10,"MOCS3"
"MAPKAPK3",9.50323252313948e-16,-0.321383984339559,0.303,0.521,2.51693113375349e-11,0.435897435897436,5,0.646025878003697,11,"MAPKAPK3"
"SUPV3L1",1.23463498128297e-19,-0.321259114347811,0.237,0.475,3.26993074792795e-15,0.385245901639344,6,0.609929078014184,10,"SUPV3L1"
"CAPZA1",3.12450416101184e-21,-0.320872775777802,0.812,0.928,8.27524927043985e-17,0.41866028708134,6,0.494813278008299,11,"CAPZA1"
"AAAS",1.03681993047361e-20,-0.320751843040555,0.328,0.578,2.74601758585934e-16,0.42603550295858,5,0.643630308076603,10,"AAAS"
"PON3",7.31503728315149e-08,-0.320640490493921,0.46,0.572,0.00193738762444267,0.367088607594937,5,0.755892255892256,11,"PON3"
"LSM6",1.15195173923646e-32,-0.320405486700466,0.373,0.776,3.05094418136778e-28,0.385416666666667,6,0.516749379652605,10,"LSM6"
"INTS12",7.57431069893252e-22,-0.320384012903141,0.254,0.514,2.00605618861228e-17,0.480916030534351,6,0.568755846585594,11,"INTS12"
"NACA",2.01263740022541e-29,-0.320291050453407,0.926,0.991,5.33047015449699e-25,0.375262054507338,6,0.467961165048544,11,"NACA"
"SLC25A5",2.16235332618596e-29,-0.320125138640642,0.893,0.976,5.72699278440352e-25,0.371739130434783,6,0.473865877712032,11,"SLC25A5"
"GARS",1.99716099869913e-13,-0.320102759697766,0.668,0.789,5.28948090505464e-09,0.409883720930233,6,0.576829268292683,11,"GARS"
"STARD7-AS1",0.000853644826829077,-0.320067229310453,0.062,0.113,1,0.5625,5,0.662393162393162,7,"STARD7-AS1"
"MT2A",0.000438463759365086,-0.319839354083758,0.75,0.711,1,0.409326424870466,6,0.386332882273342,11,"MT2A"
"PHLPP1",4.08430355377215e-06,-0.319590163203052,0.072,0.15,0.108172779621655,0.675675675675676,4,0.514469453376206,8,"PHLPP1"
"ATP8B3",1.10995792734734e-19,-0.319518854043559,0.033,0.204,2.93972357057944e-15,0.823529411764706,4,0.851063829787234,7,"ATP8B3"
"RGS12",2.90277411517309e-14,-0.319398420273715,0.157,0.338,7.68799724403593e-10,0.345679012345679,5,0.5049786628734,10,"RGS12"
"GTF3C5",2.7088661778173e-21,-0.319340519813213,0.295,0.555,7.17443207194912e-17,0.401315789473684,4,0.492201039861352,10,"GTF3C5"
"ECH1",2.53780036644887e-23,-0.319111505173698,0.88,0.95,6.72136427053984e-19,0.384105960264901,6,0.486075949367089,11,"ECH1"
"CASC4",3.24522747110216e-20,-0.31904694139873,0.707,0.869,8.59498495721407e-16,0.403846153846154,5,0.531007751937985,11,"CASC4"
"C12orf10",1.25245955974237e-24,-0.31896986303051,0.301,0.595,3.31713914397767e-20,0.451612903225806,4,0.543249797898141,10,"C12orf10"
"GLRB",0.0310970859327265,-0.31885896482566,0.078,0.109,1,0.475,5,0.756637168141593,9,"GLRB"
"RPSAP58",1.36987262564159e-20,-0.318785988982828,0.765,0.871,3.62810764901175e-16,0.393401015228426,6,0.528729281767956,11,"RPSAP58"
"RHBDF1",3.27351166748499e-25,-0.3187448798855,0.264,0.528,8.669895651334e-21,0.389705882352941,6,0.761384335154827,9,"RHBDF1"
"MTHFD1",1.42985085201826e-22,-0.318421891090198,0.357,0.599,3.78695998157037e-18,0.391304347826087,4,0.629718875502008,11,"MTHFD1"
"DUSP12",1.34768946591409e-25,-0.317690051172554,0.272,0.566,3.56935555047347e-21,0.407142857142857,5,0.602040816326531,11,"DUSP12"
"DPH3",1.08879959528138e-46,-0.317521555443853,0.202,0.607,2.88368572810274e-42,0.461538461538462,5,0.619349722442506,9,"DPH3"
"IRF2",9.19124360529406e-29,-0.317451289698586,0.402,0.701,2.43430086886213e-24,0.420289855072464,6,0.589567604667124,10,"IRF2"
"ZMYND19",2.9866651231254e-29,-0.317050887588781,0.254,0.581,7.91018257859761e-25,0.351145038167939,5,0.600165562913907,10,"ZMYND19"
"KIAA0040",8.54262522759712e-24,-0.316938197815055,0.27,0.539,2.2625142915291e-19,0.309352517985612,5,0.730597680642284,10,"KIAA0040"
"PDZD8",2.36450094575131e-36,-0.316811006031528,0.34,0.695,6.26238075482234e-32,0.405714285714286,6,0.60180055401662,10,"PDZD8"
"TMEM144",2.24137762640764e-24,-0.3166465560142,0.28,0.566,5.93628864354064e-20,0.506944444444444,5,0.672619047619048,11,"TMEM144"
"SNX17",2.05972523393464e-16,-0.316591768147663,0.577,0.764,5.45518228207589e-12,0.404040404040404,6,0.595463137996219,11,"SNX17"
"APOL6",4.4159491621719e-32,-0.316403416236392,0.526,0.787,1.16956413560123e-27,0.457564575645756,6,0.579462102689487,11,"APOL6"
"TMCO1",3.75352022513938e-17,-0.316358338828646,0.849,0.912,9.94119831628166e-13,0.379862700228833,6,0.507383966244726,10,"TMCO1"
"LAPTM4A",1.76571250399993e-20,-0.316201172912718,0.872,0.971,4.67648956684382e-16,0.363028953229399,6,0.475222993062438,11,"LAPTM4A"
"GUF1",7.7520536967342e-13,-0.31606031844712,0.167,0.34,2.05313142158005e-08,0.488372093023256,5,0.661951909476662,10,"GUF1"
"SLF1",4.33987692649522e-09,-0.315578542364788,0.103,0.223,0.000114941640398226,0.377358490566038,3,0.375,11,"SLF1"
"TMEM128",1.15766864233234e-13,-0.315513312047651,0.429,0.613,3.06608539921721e-09,0.416289592760181,6,0.662480376766091,11,"TMEM128"
"TRIM17",4.6702616523641e-27,-0.315234122445834,0.052,0.289,1.23691879862863e-22,0.407407407407407,4,0.950083194675541,7,"TRIM17"
"CLDN4",5.24316246760699e-15,-0.315185659451375,0.986,0.976,1.38865157954571e-10,0.368110236220472,6,0.474358974358974,11,"CLDN4"
"DOLK",1.7504411616899e-22,-0.315009854083434,0.171,0.418,4.63604341673571e-18,0.465909090909091,4,0.615650172612198,10,"DOLK"
"SIL1",8.61261726034633e-22,-0.314782528934289,0.693,0.849,2.28105168140272e-17,0.34453781512605,6,0.539943342776204,10,"SIL1"
"PPP1R7",1.52327206653443e-26,-0.314747314216747,0.544,0.84,4.03438606821643e-22,0.389285714285714,6,0.539828080229226,11,"PPP1R7"
"BMS1P6",8.46301201454919e-11,-0.314500370394142,0.08,0.205,2.24142873205335e-06,0.463414634146341,4,0.555035128805621,9,"BMS1P6"
"PARK7",9.78720112632599e-16,-0.314166247117884,0.915,0.968,2.59214021830744e-11,0.367303609341826,6,0.47687717553456,11,"PARK7"
"LSM14A",6.56357249241168e-25,-0.313897870479936,0.709,0.895,1.73836217461523e-20,0.397260273972603,6,0.512903225806452,11,"LSM14A"
"KCTD6",1.75183033344173e-17,-0.313834886489114,0.105,0.296,4.63972263812041e-13,0.37037037037037,5,0.746753246753247,9,"KCTD6"
"ATP6AP1L",2.43499052392327e-08,-0.313782656465451,0.045,0.134,0.000644907240261078,0.478260869565217,3,0.85663082437276,7,"ATP6AP1L"
"CCAR1",9.16538834972027e-18,-0.313691322704796,0.647,0.802,2.42745310442341e-13,0.399399399399399,6,0.547090581883623,11,"CCAR1"
"TAF7",4.30332674525242e-23,-0.312973475039263,0.792,0.959,1.1397360884801e-18,0.352941176470588,6,0.480421686746988,10,"TAF7"
"LOC101243545",9.24838289633235e-23,-0.312950499549109,0.633,0.891,2.44943421009362e-18,0.380368098159509,5,0.470842332613391,11,"LOC101243545"
"WBSCR16",1.41689477965884e-26,-0.312945602791233,0.425,0.71,3.75264582392645e-22,0.392694063926941,6,0.591864406779661,11,"WBSCR16"
"LRRC57",2.9477037866369e-20,-0.312938660325057,0.216,0.449,7.80699347890784e-16,0.432432432432432,5,0.679528403001072,10,"LRRC57"
"SSH2",2.7994684557792e-31,-0.312894267721767,0.223,0.555,7.41439220513122e-27,0.426086956521739,4,0.657712305025997,11,"SSH2"
"ST13",1.32701415176825e-15,-0.312780327310105,0.918,0.941,3.51459698095822e-11,0.357293868921776,6,0.491308793456033,11,"ST13"
"TMEM242",3.7771977862695e-21,-0.312771073251761,0.194,0.455,1.00039083369348e-16,0.46,4,0.569312169312169,9,"TMEM242"
"TMBIM4",9.11368898253045e-11,-0.312716047349014,0.905,0.947,2.41376052702319e-06,0.356223175965665,6,0.487036095577021,11,"TMBIM4"
"MPC2",1.45362961298209e-18,-0.312614934354989,0.748,0.885,3.84993802998307e-14,0.353246753246753,6,0.520130576713819,10,"MPC2"
"MAP4K4",7.4584085662305e-29,-0.312327365119491,0.46,0.736,1.97535950876615e-24,0.434599156118143,5,0.574509803921569,10,"MAP4K4"
